"2","3","4","5","6","7","8","9","10"
428708,850177,1047375,1106123,1119998,1123116,1123871,1124108,1124222
430162,852643,1049647,1108061,1121891,1125097,1125946,1126230,1126355
432261,857865,1058164,1117727,1131944,1135250,1136124,1136428,1136570
428670,850246,1048634,1107259,1120953,1124078,1124891,1125149,1125263
429895,852367,1050031,1108953,1123033,1126299,1127111,1127380,1127502
434642,861916,1061997,1121118,1135076,1138184,1138950,1139188,1139298
438981,870700,1073137,1133169,1147162,1150369,1151189,1151453,1151575
435287,864955,1067958,1128309,1142449,1145642,1146431,1146733,1146869
431161,855414,1054439,1113687,1127668,1130828,1131638,1131939,1132091
435488,862070,1061830,1121279,1135321,1138503,1139335,1139606,1139727
433595,859048,1058615,1117349,1131295,1134428,1135246,1135525,1135655
432983,856337,1054073,1112503,1126131,1129281,1130125,1130410,1130537
435313,862180,1061598,1120978,1135104,1138364,1139242,1139560,1139711
428635,848492,1046245,1104933,1118699,1121814,1122563,1122798,1122881
436431,865081,1065611,1124704,1138495,1141697,1142514,1142772,1142870
432210,855242,1053999,1113094,1126960,1130178,1130957,1131205,1131317
432906,856927,1056081,1115316,1129225,1132443,1133303,1133554,1133653
432573,857852,1057381,1116797,1130870,1134240,1135145,1135435,1135585
432386,860151,1061229,1121394,1135664,1138960,1139808,1140105,1140229
431191,854222,1052498,1111229,1125144,1128358,1129126,1129365,1129480
437226,867884,1070419,1130491,1144910,1148203,1149005,1149264,1149372
436985,867025,1068638,1128207,1142248,1145531,1146374,1146664,1146786
429475,850778,1047491,1106020,1119861,1123060,1123856,1124110,1124232
432787,856618,1054822,1113362,1127112,1130202,1130932,1131160,1131263
433913,862043,1062929,1122518,1136562,1139939,1140844,1141156,1141302
432347,855807,1053636,1112573,1126552,1129769,1130605,1130881,1131010
433185,857015,1056229,1115395,1129425,1132663,1133478,1133747,1133873
432421,858453,1058496,1117954,1132037,1135263,1136084,1136358,1136465
437533,867254,1068838,1128488,1142545,1145823,1146648,1146924,1147039
431712,858402,1059188,1118661,1132786,1136145,1137042,1137325,1137463
429724,853437,1052750,1112005,1125960,1129116,1129914,1130179,1130305
428597,849064,1046123,1104519,1118205,1121393,1122204,1122471,1122593
432561,858515,1058392,1117740,1131714,1134917,1135720,1136001,1136131
434172,860634,1060691,1120376,1134539,1137867,1138712,1139018,1139148
434595,861383,1061387,1121084,1135198,1138473,1139332,1139608,1139736
436003,865152,1067321,1127324,1141607,1144913,1145753,1146034,1146170
429217,850480,1048160,1106582,1120206,1123353,1124102,1124350,1124460
432728,858512,1058146,1117113,1131180,1134412,1135234,1135501,1135612
437139,865763,1066055,1125780,1139976,1143386,1144272,1144550,1144689
432013,857221,1056509,1115578,1129393,1132543,1133343,1133602,1133707
432978,855009,1051628,1109165,1122735,1125809,1126626,1126899,1127018
433273,857002,1056150,1115356,1129254,1132378,1133199,1133507,1133638
433013,857022,1054693,1113022,1126654,1129682,1130474,1130748,1130861
435850,866029,1068596,1128743,1142981,1146263,1147113,1147385,1147500
436629,865138,1066467,1126222,1140282,1143524,1144393,1144696,1144838
431556,854521,1052030,1110478,1123845,1126913,1127753,1128051,1128191
427488,846113,1042019,1100297,1114123,1117309,1118149,1118428,1118543
431364,854425,1052050,1110977,1124992,1128229,1129050,1129319,1129441
431464,854954,1053843,1113169,1127235,1130470,1131260,1131527,1131636
434308,862058,1063142,1122841,1136840,1140073,1140921,1141210,1141335
433529,862331,1063530,1122980,1136979,1140180,1141017,1141288,1141414
431372,855597,1054080,1113259,1127267,1130513,1131311,1131571,1131690
429067,848505,1045988,1104199,1118035,1121151,1121966,1122247,1122378
432010,853678,1051242,1109545,1123171,1126180,1126940,1127192,1127292
431187,857147,1057238,1117035,1131015,1134178,1135060,1135355,1135483
435673,864732,1067022,1127334,1141518,1144811,1145637,1145918,1146029
432421,855284,1053036,1111935,1125967,1129293,1130151,1130467,1130620
438960,870502,1073350,1133506,1147583,1150898,1151685,1151968,1152098
434815,862552,1063825,1123573,1137662,1140988,1141870,1142162,1142282
431045,853458,1051376,1109748,1123576,1126616,1127369,1127608,1127722
431525,855717,1054743,1113576,1127512,1130671,1131509,1131782,1131886
428146,846939,1043792,1102702,1116797,1120051,1120914,1121215,1121352
434803,863683,1065302,1125137,1139252,1142621,1143489,1143772,1143905
434001,862579,1064197,1124257,1138438,1141631,1142429,1142714,1142845
434580,860076,1059580,1118616,1132534,1135724,1136508,1136773,1136904
430334,853688,1051839,1110695,1124729,1127878,1128690,1128978,1129107
431756,857130,1057232,1116514,1130450,1133663,1134535,1134816,1134953
434567,860814,1059995,1118719,1132302,1135389,1136280,1136591,1136724
429185,852348,1052496,1112205,1126333,1129604,1130429,1130707,1130842
431898,858269,1059248,1119387,1133638,1136887,1137695,1137950,1138062
434209,861592,1063101,1123301,1137433,1140633,1141465,1141727,1141857
436809,868200,1070849,1131283,1145662,1148979,1149830,1150129,1150286
435959,864417,1065320,1124997,1139348,1142769,1143683,1144011,1144168
433210,859448,1059946,1119412,1133436,1136755,1137575,1137888,1138015
433858,859272,1059163,1118454,1132611,1135854,1136712,1137017,1137166
431376,855748,1055127,1114721,1128782,1132046,1132851,1133129,1133246
432250,856482,1055856,1114837,1128958,1132270,1133139,1133421,1133558
433057,859011,1058703,1117862,1131922,1135167,1135993,1136286,1136408
438064,870929,1073492,1133068,1147066,1150231,1151025,1151283,1151400
429981,851123,1049125,1108269,1122269,1125497,1126313,1126589,1126717
436940,866318,1067184,1126730,1140947,1144254,1145066,1145337,1145458
432535,858366,1057863,1116853,1130687,1133911,1134733,1135029,1135167
430096,853135,1051967,1110760,1124690,1127843,1128638,1128901,1129019
436082,865714,1066682,1126082,1140079,1143373,1144206,1144502,1144650
428673,851381,1049717,1108481,1122238,1125448,1126244,1126541,1126694
430942,855061,1053830,1112817,1126593,1129809,1130590,1130868,1130995
429808,851153,1048669,1106599,1120130,1123287,1124116,1124395,1124507
429141,851402,1050500,1110056,1124467,1127861,1128727,1129030,1129166
430913,854547,1053811,1113154,1127361,1130614,1131432,1131667,1131762
434498,861008,1060378,1119452,1133491,1136694,1137485,1137732,1137849
431040,858024,1059251,1119471,1133681,1137032,1137933,1138231,1138376
433967,859638,1059233,1118389,1132479,1135786,1136658,1136960,1137097
432128,856271,1054505,1113272,1127151,1130323,1131072,1131310,1131402
429931,851617,1049490,1108952,1123017,1126312,1127188,1127451,1127566
433728,858351,1057338,1116272,1130026,1133146,1133938,1134204,1134322
432899,860963,1061619,1121519,1135618,1138925,1139808,1140093,1140222
429080,849469,1047040,1105496,1119460,1122656,1123500,1123781,1123903
433530,859723,1060323,1119920,1133916,1137136,1137966,1138226,1138344
431272,854431,1054067,1113718,1127998,1131289,1132141,1132439,1132578
432275,854986,1053352,1112223,1126201,1129410,1130260,1130555,1130685
